    0.4760951812E+00    0.2106710668E+01    0.4427506258E+00    0.3438802063E+00    0.8382779671E+00   -0.2996246590E+00
    0.4765399220E+00    0.2104720347E+01    0.4432391869E+00    0.3443311671E+00    0.8383690592E+00   -0.2993916504E+00
    0.4769846629E+00    0.2102733851E+01    0.4437277999E+00    0.3447824218E+00    0.8384604455E+00   -0.2991586184E+00
    0.4774294037E+00    0.2100751171E+01    0.4442164650E+00    0.3452339712E+00    0.8385521218E+00   -0.2989255584E+00
    0.4778741446E+00    0.2098772305E+01    0.4447051797E+00    0.3456858134E+00    0.8386440881E+00   -0.2986924751E+00
    0.4783188863E+00    0.2096797228E+01    0.4451939464E+00    0.3461379478E+00    0.8387363402E+00   -0.2984593660E+00
    0.4787636271E+00    0.2094825940E+01    0.4456827604E+00    0.3465903743E+00    0.8388288781E+00   -0.2982262313E+00
    0.4792083680E+00    0.2092858421E+01    0.4461716263E+00    0.3470430919E+00    0.8389216934E+00   -0.2979930686E+00
    0.4796531088E+00    0.2090894665E+01    0.4466605396E+00    0.3474960999E+00    0.8390147945E+00   -0.2977598825E+00
    0.4800978496E+00    0.2088934661E+01    0.4471495025E+00    0.3479493990E+00    0.8391081730E+00   -0.2975266707E+00
    0.4805425905E+00    0.2086978395E+01    0.4476385127E+00    0.3484029868E+00    0.8392018247E+00   -0.2972934309E+00
    0.4809873313E+00    0.2085025855E+01    0.4481275725E+00    0.3488568640E+00    0.8392957496E+00   -0.2970601654E+00
    0.4814320722E+00    0.2083077037E+01    0.4486166772E+00    0.3493110298E+00    0.8393899519E+00   -0.2968268742E+00
    0.4818768139E+00    0.2081131925E+01    0.4491058316E+00    0.3497654824E+00    0.8394844190E+00   -0.2965935573E+00
    0.4823215547E+00    0.2079190503E+01    0.4495950309E+00    0.3502202236E+00    0.8395791551E+00   -0.2963602148E+00
    0.4827662956E+00    0.2077252772E+01    0.4500842774E+00    0.3506752508E+00    0.8396741601E+00   -0.2961268442E+00
    0.4832110364E+00    0.2075318710E+01    0.4505735689E+00    0.3511305640E+00    0.8397694258E+00   -0.2958934479E+00
    0.4836557772E+00    0.2073388313E+01    0.4510629053E+00    0.3515861631E+00    0.8398649563E+00   -0.2956600260E+00
    0.4841005181E+00    0.2071461570E+01    0.4515522889E+00    0.3520420473E+00    0.8399607473E+00   -0.2954265760E+00
    0.4845452589E+00    0.2069538466E+01    0.4520417175E+00    0.3524982149E+00    0.8400567947E+00   -0.2951931003E+00
    0.4849899998E+00    0.2067618995E+01    0.4525311886E+00    0.3529546676E+00    0.8401531028E+00   -0.2949595966E+00
    0.4854347415E+00    0.2065703141E+01    0.4530207047E+00    0.3534114027E+00    0.8402496630E+00   -0.2947260673E+00
    0.4858794823E+00    0.2063790895E+01    0.4535102632E+00    0.3538684212E+00    0.8403464753E+00   -0.2944925122E+00
    0.4863242232E+00    0.2061882251E+01    0.4539998667E+00    0.3543257222E+00    0.8404435399E+00   -0.2942589268E+00
    0.4867689640E+00    0.2059977200E+01    0.4544895128E+00    0.3547833040E+00    0.8405408524E+00   -0.2940253180E+00
    0.4872137048E+00    0.2058075719E+01    0.4549792014E+00    0.3552411673E+00    0.8406384129E+00   -0.2937916812E+00
    0.4876584457E+00    0.2056177809E+01    0.4554689301E+00    0.3556993114E+00    0.8407362214E+00   -0.2935580164E+00
    0.4881031865E+00    0.2054283460E+01    0.4559587015E+00    0.3561577353E+00    0.8408342695E+00   -0.2933243235E+00
    0.4885479274E+00    0.2052392650E+01    0.4564485153E+00    0.3566164391E+00    0.8409325613E+00   -0.2930906050E+00
    0.4889926691E+00    0.2050505386E+01    0.4569383694E+00    0.3570754210E+00    0.8410310970E+00   -0.2928568584E+00
    0.4894374099E+00    0.2048621641E+01    0.4574282636E+00    0.3575346820E+00    0.8411298679E+00   -0.2926230839E+00
    0.4898821508E+00    0.2046741415E+01    0.4579182004E+00    0.3579942201E+00    0.8412288785E+00   -0.2923892836E+00
    0.4903268916E+00    0.2044864698E+01    0.4584081751E+00    0.3584540364E+00    0.8413281244E+00   -0.2921554530E+00
    0.4907716324E+00    0.2042991474E+01    0.4588981899E+00    0.3589141291E+00    0.8414276057E+00   -0.2919215967E+00
    0.4912163733E+00    0.2041121733E+01    0.4593882425E+00    0.3593744982E+00    0.8415273182E+00   -0.2916877123E+00
    0.4916611141E+00    0.2039255475E+01    0.4598783353E+00    0.3598351436E+00    0.8416272576E+00   -0.2914538000E+00
    0.4921058549E+00    0.2037392678E+01    0.4603684659E+00    0.3602960637E+00    0.8417274324E+00   -0.2912198619E+00
    0.4925505967E+00    0.2035533339E+01    0.4608586343E+00    0.3607572584E+00    0.8418278300E+00   -0.2909858935E+00
    0.4929953375E+00    0.2033677441E+01    0.4613488406E+00    0.3612187277E+00    0.8419284545E+00   -0.2907518971E+00
    0.4934400784E+00    0.2031824984E+01    0.4618390847E+00    0.3616804708E+00    0.8420293060E+00   -0.2905178750E+00
    0.4938848192E+00    0.2029975953E+01    0.4623293642E+00    0.3621424859E+00    0.8421303760E+00   -0.2902838225E+00
    0.4943295600E+00    0.2028130342E+01    0.4628196816E+00    0.3626047748E+00    0.8422316730E+00   -0.2900497420E+00
    0.4947743009E+00    0.2026288132E+01    0.4633100344E+00    0.3630673357E+00    0.8423331843E+00   -0.2898156335E+00
    0.4952190417E+00    0.2024449321E+01    0.4638004251E+00    0.3635301678E+00    0.8424349185E+00   -0.2895814993E+00
    0.4956637825E+00    0.2022613899E+01    0.4642908488E+00    0.3639932718E+00    0.8425368669E+00   -0.2893473347E+00
    0.4961085243E+00    0.2020781856E+01    0.4647813104E+00    0.3644566453E+00    0.8426390298E+00   -0.2891131398E+00
    0.4965532651E+00    0.2018953177E+01    0.4652718050E+00    0.3649202899E+00    0.8427414111E+00   -0.2888789192E+00
